timeStamp,elapsed,label,responseCode,responseMessage,success,threadName,dataType,bytes,grpThreads,allThreads,Latency,IdleTime,Connect
1758748930803,1255,Login,200,OK,true,Thread Group 1-162,text,2954,200,200,831,0,398
1758748930903,822,Logout,200,OK,true,Thread Group 1-1,text,3604,200,200,581,0,240
1758748931003,2252,Checkout,200,OK,true,Thread Group 1-8,text,4625,200,200,1653,0,466
1758748931103,1546,Browse,200,OK,true,Thread Group 1-148,text,3059,200,200,1135,0,579
1758748931203,1830,Search,200,OK,true,Thread Group 1-166,text,3270,200,200,1272,0,373
1758748931303,2005,Search,200,OK,true,Thread Group 1-54,text,4070,200,200,1600,0,584
1758748931403,847,Login,200,OK,true,Thread Group 1-129,text,4337,200,200,573,0,203
1758748931503,769,Logout,200,OK,true,Thread Group 1-172,text,3423,200,200,670,0,179
1758748931603,2277,Checkout,500,Internal Server Error,false,Thread Group 1-20,text,2494,200,200,1572,0,623
1758748931703,2406,Search,200,OK,true,Thread Group 1-182,text,1875,200,200,2020,0,918
1758748931803,3534,Checkout,200,OK,true,Thread Group 1-62,text,1784,200,200,3118,0,1041
1758748931903,2296,Browse,200,OK,true,Thread Group 1-118,text,753,200,200,1815,0,696
1758748932003,1469,Login,200,OK,true,Thread Group 1-187,text,2007,200,200,945,0,493
1758748932103,1001,Login,200,OK,true,Thread Group 1-110,text,4604,200,200,778,0,370
1758748932203,1593,Search,200,OK,true,Thread Group 1-2,text,2095,200,200,1506,0,565
1758748932303,3682,Checkout,200,OK,true,Thread Group 1-196,text,1674,200,200,2796,0,1202
1758748932403,2017,Browse,200,OK,true,Thread Group 1-165,text,1701,200,200,1686,0,438
1758748932503,1333,Login,500,Internal Server Error,false,Thread Group 1-103,text,3068,200,200,1038,0,400
1758748932603,2056,Search,200,OK,true,Thread Group 1-3,text,681,200,200,1430,0,794
1758748932703,997,Login,500,Internal Server Error,false,Thread Group 1-39,text,3592,200,200,860,0,306
1758748932803,1010,Login,200,OK,true,Thread Group 1-26,text,3086,200,200,913,0,264
1758748932903,1519,Browse,200,OK,true,Thread Group 1-185,text,1502,200,200,983,0,529
1758748933003,2218,Search,200,OK,true,Thread Group 1-109,text,754,200,200,1331,0,537
1758748933103,2461,Checkout,200,OK,true,Thread Group 1-165,text,2436,200,200,1666,0,643
1758748933203,2019,Search,200,OK,true,Thread Group 1-100,text,1374,200,200,1574,0,589
1758748933303,3726,Checkout,200,OK,true,Thread Group 1-63,text,4039,200,200,3480,0,1267
1758748933403,1728,Login,200,OK,true,Thread Group 1-165,text,564,200,200,1067,0,541
1758748933503,1443,Login,200,OK,true,Thread Group 1-11,text,2819,200,200,987,0,453
1758748933603,1292,Login,200,OK,true,Thread Group 1-14,text,4512,200,200,938,0,490
1758748933703,2144,Search,200,OK,true,Thread Group 1-16,text,1363,200,200,1524,0,747
1758748933803,781,Logout,200,OK,true,Thread Group 1-127,text,4036,200,200,730,0,272
1758748933903,2364,Checkout,200,OK,true,Thread Group 1-119,text,1835,200,200,2148,0,805
1758748934003,3726,Checkout,200,OK,true,Thread Group 1-160,text,1244,200,200,2278,0,855
1758748934103,639,Logout,200,OK,true,Thread Group 1-120,text,3985,200,200,574,0,203
1758748934203,892,Logout,200,OK,true,Thread Group 1-46,text,4958,200,200,742,0,213
1758748934303,1166,Browse,200,OK,true,Thread Group 1-26,text,4786,200,200,1038,0,309
1758748934403,2030,Search,200,OK,true,Thread Group 1-119,text,4132,200,200,1636,0,626
1758748934503,1161,Browse,200,OK,true,Thread Group 1-78,text,2641,200,200,896,0,306
1758748934603,856,Logout,200,OK,true,Thread Group 1-1,text,2204,200,200,752,0,325
1758748934703,1032,Login,200,OK,true,Thread Group 1-158,text,2935,200,200,936,0,371
1758748934803,937,Login,200,OK,true,Thread Group 1-148,text,1192,200,200,646,0,187
1758748934903,1058,Login,200,OK,true,Thread Group 1-86,text,1333,200,200,918,0,355
1758748935003,1909,Browse,200,OK,true,Thread Group 1-50,text,4174,200,200,1490,0,731
1758748935103,1363,Login,200,OK,true,Thread Group 1-71,text,4897,200,200,1196,0,300
1758748935203,2083,Browse,200,OK,true,Thread Group 1-75,text,4510,200,200,1654,0,579
1758748935303,892,Logout,200,OK,true,Thread Group 1-157,text,1653,200,200,620,0,327
1758748935403,1891,Browse,200,OK,true,Thread Group 1-84,text,1888,200,200,1349,0,401
1758748935503,1315,Browse,500,Internal Server Error,false,Thread Group 1-130,text,2675,200,200,1244,0,358
1758748935603,1096,Logout,200,OK,true,Thread Group 1-2,text,3575,200,200,972,0,263
1758748935703,1356,Login,200,OK,true,Thread Group 1-16,text,4925,200,200,971,0,391
1758748935803,1708,Browse,200,OK,true,Thread Group 1-134,text,1532,200,200,1079,0,579
1758748935903,1092,Login,200,OK,true,Thread Group 1-122,text,2802,200,200,682,0,282
1758748936003,665,Logout,200,OK,true,Thread Group 1-142,text,557,200,200,481,0,206
1758748936103,1857,Browse,500,Internal Server Error,false,Thread Group 1-167,text,2310,200,200,1381,0,408
1758748936203,779,Browse,200,OK,true,Thread Group 1-32,text,2744,200,200,523,0,305
1758748936303,1227,Search,200,OK,true,Thread Group 1-196,text,2720,200,200,1153,0,268
1758748936403,3002,Checkout,200,OK,true,Thread Group 1-58,text,4353,200,200,2188,0,702
1758748936503,1869,Search,200,OK,true,Thread Group 1-126,text,3726,200,200,1208,0,656
1758748936603,1953,Browse,200,OK,true,Thread Group 1-91,text,939,200,200,1728,0,652
1758748936703,633,Logout,200,OK,true,Thread Group 1-132,text,4976,200,200,452,0,200
1758748936803,2050,Checkout,200,OK,true,Thread Group 1-157,text,2444,200,200,1448,0,431
1758748936903,863,Logout,200,OK,true,Thread Group 1-51,text,3824,200,200,730,0,231
1758748937003,1335,Browse,200,OK,true,Thread Group 1-1,text,3012,200,200,998,0,361
1758748937103,1105,Login,200,OK,true,Thread Group 1-130,text,3585,200,200,923,0,409
1758748937203,1370,Login,200,OK,true,Thread Group 1-99,text,508,200,200,940,0,546
1758748937303,601,Logout,200,OK,true,Thread Group 1-166,text,3812,200,200,372,0,165
1758748937403,1650,Search,200,OK,true,Thread Group 1-89,text,2967,200,200,1502,0,551
1758748937503,2975,Checkout,500,Internal Server Error,false,Thread Group 1-131,text,4492,200,200,1976,0,680
1758748937603,1743,Browse,200,OK,true,Thread Group 1-26,text,4702,200,200,1607,0,367
1758748937703,995,Browse,200,OK,true,Thread Group 1-101,text,546,200,200,679,0,235
1758748937803,667,Logout,200,OK,true,Thread Group 1-39,text,1522,200,200,551,0,210
1758748937903,1517,Login,200,OK,true,Thread Group 1-29,text,1399,200,200,1079,0,385
1758748938003,963,Logout,200,OK,true,Thread Group 1-134,text,606,200,200,802,0,249
1758748938103,1885,Checkout,200,OK,true,Thread Group 1-111,text,3584,200,200,1580,0,443
1758748938203,1582,Login,200,OK,true,Thread Group 1-74,text,3265,200,200,1075,0,528
1758748938303,745,Logout,200,OK,true,Thread Group 1-175,text,1136,200,200,537,0,151
1758748938403,655,Logout,200,OK,true,Thread Group 1-8,text,2596,200,200,576,0,197
1758748938503,1377,Login,200,OK,true,Thread Group 1-66,text,594,200,200,847,0,297
1758748938603,2811,Search,200,OK,true,Thread Group 1-91,text,1050,200,200,1725,0,568
1758748938703,631,Logout,200,OK,true,Thread Group 1-20,text,4262,200,200,509,0,139
1758748938803,761,Logout,200,OK,true,Thread Group 1-30,text,2291,200,200,672,0,193
1758748938903,2968,Checkout,200,OK,true,Thread Group 1-116,text,3947,200,200,2709,0,668
1758748939003,1216,Search,200,OK,true,Thread Group 1-13,text,1258,200,200,1073,0,403
1758748939103,3632,Checkout,200,OK,true,Thread Group 1-117,text,1673,200,200,2442,0,864
1758748939203,1415,Login,200,OK,true,Thread Group 1-75,text,713,200,200,1288,0,392
1758748939303,890,Logout,200,OK,true,Thread Group 1-73,text,2241,200,200,557,0,336
1758748939403,1476,Browse,200,OK,true,Thread Group 1-140,text,3970,200,200,960,0,465
1758748939503,1539,Search,200,OK,true,Thread Group 1-100,text,1486,200,200,1412,0,454
1758748939603,792,Logout,200,OK,true,Thread Group 1-124,text,1798,200,200,652,0,241
1758748939703,951,Logout,500,Internal Server Error,false,Thread Group 1-106,text,1386,200,200,598,0,340
1758748939803,511,Logout,200,OK,true,Thread Group 1-196,text,3287,200,200,410,0,126
1758748939903,1072,Browse,200,OK,true,Thread Group 1-53,text,2327,200,200,672,0,295
1758748940003,1549,Browse,200,OK,true,Thread Group 1-31,text,3226,200,200,1184,0,582
1758748940103,1874,Search,200,OK,true,Thread Group 1-12,text,1198,200,200,1675,0,712
1758748940203,455,Logout,200,OK,true,Thread Group 1-135,text,2431,200,200,279,0,148
1758748940303,2113,Search,200,OK,true,Thread Group 1-127,text,3514,200,200,1395,0,799
1758748940403,1627,Browse,200,OK,true,Thread Group 1-116,text,3769,200,200,1104,0,485
1758748940503,3589,Checkout,200,OK,true,Thread Group 1-23,text,537,200,200,2202,0,1323
1758748940603,1217,Login,200,OK,true,Thread Group 1-182,text,4523,200,200,961,0,283
1758748940703,3999,Checkout,500,Internal Server Error,false,Thread Group 1-148,text,4924,200,200,3100,0,1492
1758748940803,945,Login,200,OK,true,Thread Group 1-12,text,699,200,200,648,0,256
1758748940903,1817,Search,200,OK,true,Thread Group 1-80,text,1994,200,200,1323,0,371
1758748941003,1160,Login,200,OK,true,Thread Group 1-56,text,1852,200,200,823,0,233
1758748941103,2743,Checkout,200,OK,true,Thread Group 1-59,text,2827,200,200,2370,0,1045
1758748941203,845,Search,200,OK,true,Thread Group 1-51,text,1218,200,200,605,0,272
1758748941303,1946,Search,200,OK,true,Thread Group 1-12,text,2204,200,200,1307,0,713
1758748941403,1070,Logout,200,OK,true,Thread Group 1-130,text,4961,200,200,834,0,407
1758748941503,1644,Search,200,OK,true,Thread Group 1-12,text,3897,200,200,1121,0,329
1758748941603,700,Logout,200,OK,true,Thread Group 1-30,text,3743,200,200,444,0,142
1758748941703,794,Login,200,OK,true,Thread Group 1-35,text,3335,200,200,476,0,293
1758748941803,3143,Checkout,200,OK,true,Thread Group 1-16,text,899,200,200,1977,0,697
1758748941903,1334,Logout,200,OK,true,Thread Group 1-61,text,2499,200,200,890,0,470
1758748942003,1079,Login,200,OK,true,Thread Group 1-28,text,4223,200,200,666,0,271
1758748942103,3558,Checkout,200,OK,true,Thread Group 1-88,text,4047,200,200,2308,0,737
1758748942203,3153,Checkout,500,Internal Server Error,false,Thread Group 1-31,text,4776,200,200,2128,0,1013
1758748942303,3091,Checkout,200,OK,true,Thread Group 1-126,text,1148,200,200,2254,0,1187
1758748942403,3471,Checkout,500,Internal Server Error,false,Thread Group 1-76,text,2461,200,200,2824,0,965
1758748942503,4274,Checkout,200,OK,true,Thread Group 1-156,text,2901,200,200,2703,0,1177
1758748942603,2699,Checkout,200,OK,true,Thread Group 1-109,text,3603,200,200,2298,0,754
1758748942703,2372,Checkout,200,OK,true,Thread Group 1-74,text,3119,200,200,1595,0,811
1758748942803,1669,Browse,200,OK,true,Thread Group 1-134,text,1722,200,200,1264,0,618
1758748942903,2078,Checkout,200,OK,true,Thread Group 1-21,text,4771,200,200,1855,0,725
1758748943003,2311,Checkout,200,OK,true,Thread Group 1-76,text,1691,200,200,1973,0,820
1758748943103,2849,Checkout,200,OK,true,Thread Group 1-38,text,4572,200,200,1781,0,709
1758748943203,1122,Login,200,OK,true,Thread Group 1-45,text,2952,200,200,1039,0,295
1758748943303,1525,Search,200,OK,true,Thread Group 1-8,text,2722,200,200,1203,0,451
1758748943403,3708,Checkout,200,OK,true,Thread Group 1-196,text,4975,200,200,3467,0,1161
1758748943503,1272,Browse,500,Internal Server Error,false,Thread Group 1-92,text,4474,200,200,807,0,320
1758748943603,1837,Browse,200,OK,true,Thread Group 1-52,text,3913,200,200,1486,0,565
1758748943703,1353,Browse,500,Internal Server Error,false,Thread Group 1-184,text,2821,200,200,1215,0,467
1758748943803,1192,Browse,200,OK,true,Thread Group 1-52,text,4953,200,200,1006,0,339
1758748943903,3316,Checkout,500,Internal Server Error,false,Thread Group 1-13,text,4491,200,200,2552,0,1078
1758748944003,2502,Checkout,200,OK,true,Thread Group 1-196,text,3105,200,200,1763,0,761
1758748944103,813,Logout,200,OK,true,Thread Group 1-47,text,547,200,200,571,0,257
1758748944203,647,Logout,500,Internal Server Error,false,Thread Group 1-138,text,1427,200,200,552,0,221
1758748944303,2137,Search,200,OK,true,Thread Group 1-8,text,1219,200,200,1743,0,576
1758748944403,1342,Browse,200,OK,true,Thread Group 1-102,text,4098,200,200,993,0,396
1758748944503,1018,Login,200,OK,true,Thread Group 1-8,text,4556,200,200,906,0,349
1758748944603,1921,Checkout,200,OK,true,Thread Group 1-2,text,4810,200,200,1655,0,666
1758748944703,1702,Browse,200,OK,true,Thread Group 1-52,text,2683,200,200,1493,0,509
1758748944803,3306,Checkout,200,OK,true,Thread Group 1-171,text,2155,200,200,2353,0,1097
1758748944903,1012,Logout,200,OK,true,Thread Group 1-148,text,2546,200,200,659,0,303
1758748945003,2634,Checkout,200,OK,true,Thread Group 1-163,text,3343,200,200,2319,0,784
1758748945103,661,Logout,200,OK,true,Thread Group 1-86,text,2935,200,200,611,0,157
1758748945203,2621,Checkout,200,OK,true,Thread Group 1-191,text,4274,200,200,2206,0,891
1758748945303,2730,Checkout,200,OK,true,Thread Group 1-133,text,507,200,200,2205,0,634
1758748945403,1851,Browse,200,OK,true,Thread Group 1-102,text,1053,200,200,1317,0,718
1758748945503,340,Logout,200,OK,true,Thread Group 1-78,text,1653,200,200,300,0,111
1758748945603,3325,Checkout,200,OK,true,Thread Group 1-178,text,624,200,200,3148,0,1299
1758748945703,1715,Browse,200,OK,true,Thread Group 1-23,text,4932,200,200,1226,0,433
1758748945803,637,Logout,200,OK,true,Thread Group 1-152,text,776,200,200,459,0,213
1758748945903,1305,Browse,200,OK,true,Thread Group 1-164,text,3272,200,200,896,0,467
1758748946003,1235,Search,200,OK,true,Thread Group 1-85,text,3261,200,200,1152,0,294
1758748946103,1894,Browse,200,OK,true,Thread Group 1-199,text,4078,200,200,1240,0,712
1758748946203,1318,Browse,200,OK,true,Thread Group 1-197,text,2061,200,200,1250,0,376
1758748946303,862,Logout,200,OK,true,Thread Group 1-13,text,4803,200,200,540,0,282
1758748946403,2171,Search,200,OK,true,Thread Group 1-183,text,2229,200,200,1404,0,607
1758748946503,3978,Checkout,200,OK,true,Thread Group 1-86,text,3504,200,200,3118,0,1125
1758748946603,790,Logout,200,OK,true,Thread Group 1-179,text,792,200,200,742,0,300
1758748946703,2134,Search,200,OK,true,Thread Group 1-182,text,2287,200,200,1723,0,660
1758748946803,4117,Checkout,200,OK,true,Thread Group 1-45,text,3100,200,200,2824,0,1392
1758748946903,2666,Checkout,200,OK,true,Thread Group 1-165,text,1064,200,200,2060,0,708
1758748947003,3093,Search,200,OK,true,Thread Group 1-44,text,3564,200,200,2827,0,832
1758748947103,2076,Search,200,OK,true,Thread Group 1-119,text,3597,200,200,1444,0,772
1758748947203,1245,Search,200,OK,true,Thread Group 1-9,text,2823,200,200,1138,0,477
1758748947303,1810,Search,200,OK,true,Thread Group 1-68,text,2046,200,200,1514,0,655
1758748947403,2098,Checkout,200,OK,true,Thread Group 1-40,text,1340,200,200,1843,0,589
1758748947503,4238,Checkout,200,OK,true,Thread Group 1-156,text,1451,200,200,3818,0,1399
1758748947603,2461,Checkout,200,OK,true,Thread Group 1-29,text,4099,200,200,2178,0,808
1758748947703,649,Logout,200,OK,true,Thread Group 1-43,text,3627,200,200,609,0,162
1758748947803,934,Browse,200,OK,true,Thread Group 1-107,text,4636,200,200,579,0,209
1758748947903,2365,Search,200,OK,true,Thread Group 1-177,text,4614,200,200,1799,0,504
1758748948003,1792,Login,200,OK,true,Thread Group 1-61,text,768,200,200,1324,0,428
1758748948103,1713,Login,200,OK,true,Thread Group 1-183,text,686,200,200,1059,0,596
1758748948203,1325,Login,200,OK,true,Thread Group 1-89,text,1643,200,200,939,0,479
1758748948303,3962,Checkout,200,OK,true,Thread Group 1-109,text,1062,200,200,2923,0,1420
1758748948403,1081,Logout,200,OK,true,Thread Group 1-148,text,1419,200,200,929,0,218
1758748948503,3061,Checkout,200,OK,true,Thread Group 1-39,text,4573,200,200,2034,0,683
1758748948603,855,Login,200,OK,true,Thread Group 1-162,text,3039,200,200,558,0,232
1758748948703,1261,Login,200,OK,true,Thread Group 1-113,text,4850,200,200,1060,0,264
1758748948803,767,Logout,200,OK,true,Thread Group 1-176,text,1963,200,200,465,0,175
1758748948903,1923,Checkout,200,OK,true,Thread Group 1-47,text,1603,200,200,1241,0,493
1758748949003,1005,Login,200,OK,true,Thread Group 1-189,text,614,200,200,803,0,273
1758748949103,1797,Search,200,OK,true,Thread Group 1-184,text,4756,200,200,1696,0,382
1758748949203,963,Search,200,OK,true,Thread Group 1-123,text,3719,200,200,794,0,224
1758748949303,2256,Search,200,OK,true,Thread Group 1-22,text,4851,200,200,2129,0,761
1758748949403,1091,Browse,200,OK,true,Thread Group 1-45,text,774,200,200,808,0,335
1758748949503,1488,Login,200,OK,true,Thread Group 1-137,text,4318,200,200,1403,0,471
1758748949603,2667,Checkout,200,OK,true,Thread Group 1-154,text,4054,200,200,1718,0,729
1758748949703,2558,Search,200,OK,true,Thread Group 1-111,text,1744,200,200,1802,0,903
1758748949803,885,Login,200,OK,true,Thread Group 1-160,text,4040,200,200,800,0,240
1758748949903,799,Logout,200,OK,true,Thread Group 1-90,text,3807,200,200,503,0,173
1758748950003,4125,Checkout,200,OK,true,Thread Group 1-76,text,4335,200,200,2967,0,1633
1758748950103,2397,Checkout,200,OK,true,Thread Group 1-69,text,2098,200,200,1669,0,626
1758748950203,1589,Browse,200,OK,true,Thread Group 1-38,text,4367,200,200,1341,0,573
1758748950303,2692,Search,200,OK,true,Thread Group 1-39,text,1972,200,200,2453,0,763
1758748950403,2472,Search,200,OK,true,Thread Group 1-191,text,1278,200,200,2138,0,543
1758748950503,1090,Logout,200,OK,true,Thread Group 1-185,text,3802,200,200,974,0,284
1758748950603,1228,Browse,200,OK,true,Thread Group 1-153,text,3720,200,200,971,0,261
1758748950703,1556,Browse,200,OK,true,Thread Group 1-99,text,4408,200,200,1247,0,607
1758748950803,1404,Login,500,Internal Server Error,false,Thread Group 1-123,text,1204,200,200,860,0,405
1758748950903,510,Logout,200,OK,true,Thread Group 1-105,text,1477,200,200,445,0,115
1758748951003,634,Login,200,OK,true,Thread Group 1-111,text,2651,200,200,488,0,195
1758748951103,920,Login,200,OK,true,Thread Group 1-26,text,1600,200,200,785,0,367
1758748951203,950,Logout,200,OK,true,Thread Group 1-57,text,1056,200,200,836,0,297
1758748951303,2057,Search,200,OK,true,Thread Group 1-146,text,3170,200,200,1615,0,577
1758748951403,1098,Browse,200,OK,true,Thread Group 1-140,text,3801,200,200,659,0,284
1758748951503,2029,Search,200,OK,true,Thread Group 1-103,text,2014,200,200,1426,0,633
1758748951603,1813,Login,200,OK,true,Thread Group 1-92,text,950,200,200,1626,0,471
1758748951703,1376,Browse,200,OK,true,Thread Group 1-195,text,4012,200,200,1181,0,361
1758748951803,1102,Browse,200,OK,true,Thread Group 1-109,text,1980,200,200,875,0,354
1758748951903,3244,Checkout,200,OK,true,Thread Group 1-80,text,2474,200,200,2920,0,1115
1758748952003,3400,Checkout,500,Internal Server Error,false,Thread Group 1-43,text,4576,200,200,2687,0,1316
1758748952103,998,Logout,500,Internal Server Error,false,Thread Group 1-66,text,2334,200,200,689,0,386
1758748952203,697,Logout,200,OK,true,Thread Group 1-149,text,4364,200,200,553,0,230
1758748952303,1020,Logout,200,OK,true,Thread Group 1-142,text,1680,200,200,825,0,317
1758748952403,748,Logout,200,OK,true,Thread Group 1-143,text,2954,200,200,521,0,174
1758748952503,840,Logout,200,OK,true,Thread Group 1-188,text,1204,200,200,683,0,264
1758748952603,1355,Login,200,OK,true,Thread Group 1-119,text,3167,200,200,1040,0,345
1758748952703,2035,Search,500,Internal Server Error,false,Thread Group 1-170,text,2176,200,200,1789,0,763
1758748952803,758,Logout,200,OK,true,Thread Group 1-140,text,3570,200,200,618,0,153
1758748952903,966,Login,200,OK,true,Thread Group 1-174,text,2758,200,200,663,0,304
1758748953003,2485,Checkout,200,OK,true,Thread Group 1-3,text,1461,200,200,1606,0,738
1758748953103,1375,Login,200,OK,true,Thread Group 1-144,text,532,200,200,1237,0,382
1758748953203,1204,Login,200,OK,true,Thread Group 1-101,text,4422,200,200,755,0,283
1758748953303,513,Logout,200,OK,true,Thread Group 1-81,text,643,200,200,418,0,106
1758748953403,1159,Login,200,OK,true,Thread Group 1-70,text,1314,200,200,878,0,417
1758748953503,1994,Checkout,200,OK,true,Thread Group 1-170,text,4180,200,200,1565,0,480
1758748953603,1287,Login,200,OK,true,Thread Group 1-74,text,4719,200,200,1065,0,378
1758748953703,1567,Browse,200,OK,true,Thread Group 1-173,text,3085,200,200,1294,0,358
1758748953803,679,Logout,200,OK,true,Thread Group 1-83,text,1559,200,200,419,0,218
1758748953903,747,Logout,200,OK,true,Thread Group 1-63,text,1558,200,200,486,0,255
1758748954003,750,Login,200,OK,true,Thread Group 1-114,text,1144,200,200,486,0,251
1758748954103,3041,Checkout,200,OK,true,Thread Group 1-189,text,3008,200,200,2549,0,1083
1758748954203,843,Login,200,OK,true,Thread Group 1-78,text,1893,200,200,728,0,218
1758748954303,1294,Browse,200,OK,true,Thread Group 1-130,text,3152,200,200,826,0,309
1758748954403,1262,Login,200,OK,true,Thread Group 1-121,text,2421,200,200,1191,0,252
1758748954503,812,Login,200,OK,true,Thread Group 1-42,text,577,200,200,586,0,167
1758748954603,877,Login,200,OK,true,Thread Group 1-157,text,1798,200,200,824,0,301
1758748954703,1847,Browse,200,OK,true,Thread Group 1-73,text,2648,200,200,1564,0,708
1758748954803,1480,Browse,200,OK,true,Thread Group 1-173,text,3172,200,200,1376,0,501
1758748954903,2167,Search,200,OK,true,Thread Group 1-49,text,2271,200,200,1683,0,515
1758748955003,1030,Login,200,OK,true,Thread Group 1-159,text,2644,200,200,853,0,352
1758748955103,2198,Checkout,200,OK,true,Thread Group 1-114,text,1867,200,200,1510,0,848
1758748955203,2093,Search,200,OK,true,Thread Group 1-102,text,4141,200,200,1748,0,751
1758748955303,1711,Search,200,OK,true,Thread Group 1-137,text,3117,200,200,1617,0,427
1758748955403,1454,Login,200,OK,true,Thread Group 1-25,text,536,200,200,879,0,344
1758748955503,3834,Checkout,200,OK,true,Thread Group 1-156,text,3886,200,200,3127,0,1222
1758748955603,1854,Browse,200,OK,true,Thread Group 1-118,text,3475,200,200,1583,0,629
1758748955703,1004,Logout,200,OK,true,Thread Group 1-50,text,3010,200,200,798,0,377
1758748955803,907,Logout,200,OK,true,Thread Group 1-112,text,3221,200,200,688,0,353
1758748955903,1360,Login,500,Internal Server Error,false,Thread Group 1-22,text,2985,200,200,1275,0,473
1758748956003,927,Login,200,OK,true,Thread Group 1-87,text,1942,200,200,788,0,317
1758748956103,2007,Browse,200,OK,true,Thread Group 1-69,text,4319,200,200,1857,0,674
1758748956203,1791,Login,200,OK,true,Thread Group 1-197,text,1211,200,200,1144,0,411
1758748956303,2178,Search,200,OK,true,Thread Group 1-113,text,1854,200,200,1390,0,751
1758748956403,1453,Login,200,OK,true,Thread Group 1-88,text,4859,200,200,907,0,372
1758748956503,1843,Browse,200,OK,true,Thread Group 1-85,text,4690,200,200,1301,0,386
1758748956603,905,Browse,200,OK,true,Thread Group 1-120,text,1291,200,200,551,0,310
1758748956703,1762,Checkout,200,OK,true,Thread Group 1-108,text,4258,200,200,1402,0,505
1758748956803,2244,Checkout,200,OK,true,Thread Group 1-160,text,4798,200,200,2114,0,832
1758748956903,497,Logout,200,OK,true,Thread Group 1-159,text,1732,200,200,378,0,151
1758748957003,3024,Checkout,200,OK,true,Thread Group 1-38,text,4496,200,200,2043,0,712
1758748957103,1987,Search,200,OK,true,Thread Group 1-154,text,3038,200,200,1656,0,616
1758748957203,1677,Search,200,OK,true,Thread Group 1-188,text,3935,200,200,1065,0,659
1758748957303,2171,Browse,200,OK,true,Thread Group 1-160,text,3061,200,200,1922,0,457
1758748957403,1276,Login,200,OK,true,Thread Group 1-6,text,3800,200,200,1202,0,281
1758748957503,1874,Checkout,200,OK,true,Thread Group 1-53,text,1460,200,200,1244,0,494
1758748957603,2311,Checkout,200,OK,true,Thread Group 1-168,text,4627,200,200,1859,0,625
1758748957703,646,Login,200,OK,true,Thread Group 1-109,text,2673,200,200,519,0,165
1758748957803,369,Logout,200,OK,true,Thread Group 1-35,text,4285,200,200,227,0,81
1758748957903,1286,Checkout,200,OK,true,Thread Group 1-35,text,1478,200,200,776,0,322
1758748958003,896,Logout,200,OK,true,Thread Group 1-177,text,2165,200,200,712,0,220
1758748958103,2122,Browse,200,OK,true,Thread Group 1-14,text,3163,200,200,1924,0,594
1758748958203,1288,Login,200,OK,true,Thread Group 1-102,text,4223,200,200,951,0,418
1758748958303,2540,Checkout,200,OK,true,Thread Group 1-124,text,2944,200,200,2253,0,625
1758748958403,757,Logout,200,OK,true,Thread Group 1-68,text,2149,200,200,710,0,299
1758748958503,2351,Search,200,OK,true,Thread Group 1-4,text,2768,200,200,1439,0,618
1758748958603,983,Logout,200,OK,true,Thread Group 1-76,text,2765,200,200,708,0,392
1758748958703,1063,Login,200,OK,true,Thread Group 1-80,text,3982,200,200,711,0,385
1758748958803,1491,Browse,200,OK,true,Thread Group 1-72,text,3211,200,200,1026,0,527
1758748958903,1104,Login,200,OK,true,Thread Group 1-117,text,4405,200,200,690,0,382
1758748959003,1772,Browse,200,OK,true,Thread Group 1-160,text,645,200,200,1398,0,436
1758748959103,2543,Search,500,Internal Server Error,false,Thread Group 1-34,text,1670,200,200,2344,0,630
1758748959203,1715,Browse,200,OK,true,Thread Group 1-127,text,4781,200,200,1560,0,626
1758748959303,1819,Search,200,OK,true,Thread Group 1-178,text,2404,200,200,1381,0,552
1758748959403,1552,Browse,200,OK,true,Thread Group 1-95,text,1819,200,200,1253,0,382
1758748959503,3392,Checkout,500,Internal Server Error,false,Thread Group 1-25,text,1116,200,200,2161,0,992
1758748959603,1553,Browse,200,OK,true,Thread Group 1-50,text,2734,200,200,1442,0,553
1758748959703,1753,Search,200,OK,true,Thread Group 1-160,text,4163,200,200,1593,0,519
1758748959803,978,Logout,200,OK,true,Thread Group 1-95,text,3050,200,200,670,0,220
1758748959903,3845,Checkout,200,OK,true,Thread Group 1-20,text,4600,200,200,3473,0,891
1758748960003,911,Browse,200,OK,true,Thread Group 1-116,text,2851,200,200,844,0,319
1758748960103,1719,Browse,200,OK,true,Thread Group 1-197,text,1804,200,200,1111,0,612
1758748960203,1334,Browse,200,OK,true,Thread Group 1-158,text,4865,200,200,1017,0,381
1758748960303,2067,Browse,200,OK,true,Thread Group 1-177,text,584,200,200,1304,0,638
1758748960403,1273,Search,200,OK,true,Thread Group 1-162,text,1514,200,200,895,0,321
1758748960503,699,Logout,200,OK,true,Thread Group 1-19,text,1322,200,200,518,0,246
1758748960603,1854,Browse,200,OK,true,Thread Group 1-67,text,3388,200,200,1647,0,458
1758748960703,1979,Search,200,OK,true,Thread Group 1-45,text,3035,200,200,1387,0,589
1758748960803,1912,Browse,200,OK,true,Thread Group 1-91,text,1372,200,200,1307,0,762
1758748960903,1225,Login,200,OK,true,Thread Group 1-164,text,1038,200,200,786,0,455
1758748961003,1388,Search,200,OK,true,Thread Group 1-185,text,930,200,200,1142,0,538
1758748961103,900,Login,200,OK,true,Thread Group 1-168,text,3776,200,200,780,0,292
1758748961203,1902,Browse,500,Internal Server Error,false,Thread Group 1-64,text,1510,200,200,1776,0,684
1758748961303,1227,Login,200,OK,true,Thread Group 1-106,text,2304,200,200,777,0,457
